uid,iid,rating
487,904,4.0
448,10,4.0
474,4976,3.0
394,339,3.0
330,1358,5.0
395,256,3.0
599,6662,3.0
131,1228,4.5
227,104913,4.0
356,500,4.0
384,4321,2.0
111,4448,3.0
144,10,3.0
144,344,3.5
608,4388,2.0
328,919,3.0
599,105020,1.5
182,5481,1.5
304,653,4.0
484,2694,4.0
474,3515,4.0
318,535,4.0
414,6582,3.5
200,59725,3.0
274,27604,3.5
106,2571,5.0
322,46723,4.0
610,107406,5.0
599,6267,2.0
220,1036,5.0
525,4642,4.0
608,5219,4.5
104,2502,3.0
474,2253,3.0
105,145994,5.0
147,186,1.5
483,1407,2.5
600,3408,2.0
21,10,5.0
71,1370,4.0
477,348,4.0
438,7376,3.0
594,150,3.5
4,908,5.0
390,66097,4.0
580,6333,4.5
232,2,4.0
466,91500,2.5
380,367,5.0
414,780,4.0
603,2707,4.0
73,30793,3.5
123,55765,4.0
584,595,5.0
240,377,5.0
340,592,5.0
448,2383,2.0
419,5010,4.0
119,49272,5.0
382,454,3.5
312,1233,4.0
234,374,1.0
62,91529,5.0
224,1307,5.0
596,96588,3.5
580,5903,5.0
50,2571,2.5
298,4020,1.0
539,6539,4.5
480,2329,5.0
610,5528,4.0
355,3548,4.0
580,1254,0.5
410,3224,5.0
27,356,5.0
7,1208,4.0
387,1952,4.0
474,3468,3.5
483,41566,3.5
409,2361,3.0
96,733,4.0
330,5952,4.0
514,4128,4.0
6,146,4.0
274,58295,3.5
68,34153,4.0
606,26777,4.0
136,280,5.0
552,4896,3.5
68,762,3.0
387,2716,3.0
432,74458,4.5
414,454,3.0
275,4499,4.0
28,43928,3.0
381,6377,5.0
357,73854,4.0
599,95497,3.5
182,3527,1.5
393,34405,5.0
105,69122,4.5
111,160289,4.5
272,44191,4.0
301,587,3.5
509,48780,3.5
90,1060,4.0
608,4270,3.5
404,34,4.0
393,1732,0.5
41,5449,3.0
524,1303,5.0
599,106782,3.0
156,1639,3.5
318,1024,4.0
610,6731,4.0
380,80219,3.0
380,90345,3.5
464,55116,2.5
200,1653,4.0
152,89492,4.0
380,34334,2.0
352,71530,4.0
354,2916,3.5
72,1270,4.0
68,48043,2.0
95,5418,5.0
432,63082,4.0
610,90866,3.5
290,3362,4.0
309,30812,4.0
599,2137,2.0
419,79677,3.5
381,44974,4.0
212,99114,4.5
525,1527,4.5
20,1380,5.0
68,1717,2.5
600,344,3.0
292,6753,4.0
603,914,5.0
249,2628,3.5
232,7445,3.5
380,188301,4.0
474,42018,3.5
509,83132,3.5
517,91653,3.0
210,56174,2.5
534,54503,3.0
6,231,3.0
131,608,4.0
298,62155,1.0
135,2707,2.0
474,43,3.5
414,48783,4.0
182,1095,4.0
448,158,3.0
606,527,5.0
66,51255,4.0
436,257,3.0
541,161,5.0
409,1230,5.0
555,3478,3.0
387,1997,4.0
64,3785,2.5
487,2571,3.0
177,910,5.0
268,508,3.0
590,1246,3.5
64,1213,5.0
414,1223,5.0
249,48304,3.5
292,53460,3.0
33,1280,5.0
182,457,3.5
474,4635,1.0
354,6537,3.5
271,2791,3.0
534,40815,4.0
438,3996,5.0
29,318,4.5
182,97,4.5
372,1374,3.0
381,66097,5.0
298,101112,1.5
226,112,4.0
111,4545,3.5
495,54503,5.0
497,96829,5.0
50,69122,1.0
599,393,2.5
129,1676,5.0
599,96004,4.5
326,60885,3.5
520,5956,3.0
57,1283,5.0
474,6315,1.0
87,1077,4.0
305,2115,1.0
132,4361,3.5
408,166528,4.0
376,912,4.0
392,1125,2.0
100,8529,4.0
49,1200,4.5
175,3791,5.0
68,32598,4.0
187,8949,5.0
580,4310,3.5
57,2605,2.0
487,81845,4.0
313,2997,4.0
200,1367,4.0
66,1862,1.0
483,7451,3.0
216,3863,2.0
132,5508,3.0
177,1252,4.0
414,4639,1.0
351,91974,3.5
39,2762,5.0
298,88744,3.5
335,333,4.5
466,89745,3.5
275,3967,4.0
86,318,4.5
221,910,4.0
597,490,3.0
286,1923,3.0
94,318,5.0
453,1619,3.0
182,3210,4.0
186,2529,5.0
357,46578,4.0
85,1357,5.0
448,139052,2.0
68,2496,3.0
416,356,2.5
509,69122,1.0
483,2916,4.5
514,4893,2.0
19,253,3.0
593,44191,4.0
294,267,1.0
534,85414,4.5
587,1374,4.0
222,1408,3.5
603,3993,2.0
83,1348,3.0
560,316,4.0
474,8773,3.0
334,316,3.0
216,707,2.0
111,96432,3.5
4,4765,5.0
462,99007,3.5
603,4711,4.0
52,49651,4.5
606,53127,3.5
448,2108,3.0
254,4011,4.5
177,1298,2.0
274,7451,2.5
380,102684,4.0
232,32019,3.0
132,6942,4.5
200,58559,5.0
380,6365,4.0
372,736,4.0
229,500,4.0
91,4340,1.0
307,1917,2.5
298,109673,0.5
387,4015,3.5
248,122896,4.0
15,2012,4.0
608,6333,4.0
266,1573,4.0
277,737,3.0
156,869,4.0
19,325,2.0
495,1517,5.0
373,300,3.0
610,4446,3.0
42,379,2.0
367,150,4.0
89,39715,3.0
504,5060,4.5
585,74458,5.0
250,4921,5.0
223,51662,3.0
68,551,2.0
3,1275,3.5
283,104,4.0
510,50,4.0
288,7255,3.0
182,1253,4.0
318,2087,3.5
425,165,3.5
295,6874,4.5
447,110,5.0
541,1,3.0
104,1772,4.0
182,6539,2.5
177,77846,5.0
125,174053,5.0
517,2683,0.5
57,39,3.0
572,1079,5.0
88,7312,0.5
21,164179,4.0
351,55118,4.5
462,508,2.5
20,2394,5.0
427,5810,3.0
606,3317,3.5
186,2987,5.0
482,8972,4.0
602,592,4.0
210,2571,5.0
599,1022,3.5
337,104,5.0
262,594,4.0
606,1829,3.5
425,592,3.5
274,1599,3.0
5,1,4.0
140,7155,3.0
256,318,5.0
414,1499,2.0
603,1673,5.0
105,163134,4.5
505,48780,3.5
204,30749,4.0
109,173,2.0
422,922,5.0
20,2078,4.5
117,34,3.0
66,3809,4.0
28,41566,2.5
18,648,3.0
260,708,3.0
21,117922,3.5
269,737,3.0
50,72998,2.0
452,1240,5.0
337,719,3.0
603,2390,4.0
560,5679,4.0
590,1587,3.0
290,3738,4.0
103,1358,4.0
472,3298,4.0
43,316,4.0
515,318,5.0
431,1234,4.0
323,475,4.0
181,377,3.0
288,3930,1.0
58,203,3.0
290,1446,4.0
76,33004,4.0
610,104243,3.5
569,185,4.0
332,6947,4.5
480,1321,3.5
62,68848,4.0
560,51084,3.0
282,106782,4.5
139,53000,1.5
275,215,5.0
476,1,4.0
223,296,3.0
608,317,3.0
183,1610,5.0
603,3265,5.0
307,1777,3.5
305,6016,5.0
82,590,3.5
6,590,5.0
409,2795,5.0
323,337,3.5
307,33166,3.5
423,2194,4.5
529,736,4.0
28,147,2.5
218,2699,4.0
19,2133,3.0
565,420,3.0
567,122924,1.5
433,2329,4.0
317,64614,3.0
415,1393,3.5
210,177765,5.0
414,46970,2.5
68,106782,3.0
452,1997,5.0
489,43928,0.5
609,253,4.0
234,2142,3.0
200,2396,5.0
610,112183,5.0
105,1199,4.0
17,1197,3.5
448,108715,1.5
594,6659,2.0
23,3424,3.0
468,595,5.0
6,79,3.0
497,2324,4.5
495,1676,3.5
434,2329,5.0
534,112580,4.0
387,6974,3.0
420,3175,3.5
1,1196,5.0
562,6323,4.5
509,50872,3.5
367,304,5.0
474,1220,3.0
111,162478,4.5
369,1500,4.5
211,7153,4.0
524,50,2.0
474,6156,3.5
139,5881,0.5
347,317,4.0
50,858,4.0
477,4754,4.0
280,45720,3.5
42,3257,4.0
111,1580,3.0
549,122924,5.0
110,7160,3.5
348,6016,5.0
480,7361,4.5
189,54286,4.5
474,6776,4.5
249,1209,4.5
104,6218,4.0
514,2792,2.0
608,1544,3.5
265,3098,3.0
268,1093,1.0
62,48385,4.0
596,3624,3.5
460,1704,4.0
532,2288,4.0
489,3824,0.5
525,180,3.5
533,2502,4.0
368,132,2.0
73,71518,4.0
534,86911,4.0
594,2640,4.0
102,223,5.0
462,1327,1.5
580,1625,4.0
137,6787,4.0
195,3623,3.0
527,3499,5.0
84,319,4.0
323,348,3.5
200,7149,3.0
169,6266,4.0
264,1376,4.0
68,252,3.0
249,20,3.5
353,145,3.0
608,708,2.0
306,115664,4.5
330,1206,4.0
580,22,4.0
66,1912,4.5
605,5481,3.0
338,6874,4.5
469,1260,4.0
381,4886,4.0
551,5816,4.0
307,4980,3.0
156,1836,5.0
1,3703,5.0
132,48997,3.0
219,46965,4.0
610,68954,3.5
603,4643,1.0
113,1232,2.0
301,1672,4.0
59,350,3.0
298,56801,2.0
232,48780,4.5
490,4246,2.5
177,25937,3.0
610,51498,3.0
232,45501,3.0
608,2001,3.5
324,858,4.0
216,3543,5.0
62,1089,5.0
110,3462,3.5
599,3937,1.5
89,139157,4.5
456,653,4.0
448,158022,1.5
474,909,4.0
95,4975,4.0
226,4446,3.5
63,3578,3.0
372,1259,4.0
305,3267,5.0
597,1500,5.0
274,6378,4.0
593,3578,5.0
248,159093,4.5
325,293,3.0
86,2762,4.0
414,63992,2.5
596,95510,3.0
462,100556,5.0
292,1,4.0
525,3671,4.0
603,2539,4.0
555,2091,3.0
288,1974,1.0
570,2640,3.0
555,2989,4.0
555,1884,3.0
100,1777,4.5
561,80489,3.5
304,1676,4.0
606,1485,2.5
387,3350,3.5
448,55995,2.0
318,6711,4.0
153,2858,3.0
483,98585,3.5
249,8528,4.0
555,2527,4.0
543,60408,5.0
596,1275,3.5
534,102903,2.0
387,2949,4.0
356,5445,3.5
477,3429,4.0
346,778,3.5
321,344,3.0
274,45499,3.5
280,3897,5.0
474,58,3.5
219,648,4.5
89,118894,5.0
274,30745,4.5
20,2430,2.0
470,494,4.0
104,3253,4.0
333,3624,4.0
380,31696,4.0
495,8644,2.5
474,2181,3.5
56,165,3.0
356,7361,5.0
533,83134,5.0
600,1127,3.5
313,3917,4.0
432,3707,4.0
89,184791,4.0
587,2738,4.0
141,500,3.0
548,69,5.0
555,3534,5.0
309,2944,4.0
365,8644,3.0
217,1573,2.0
256,260,4.0
10,51662,3.0
414,8961,4.0
18,110,4.5
610,714,3.5
169,3,5.0
587,3260,5.0
534,3624,4.0
282,1584,4.5
19,921,3.0
599,33437,2.5
263,586,3.0
40,265,5.0
240,168,5.0
438,704,2.5
558,3831,5.0
600,2303,5.0
108,800,5.0
341,4025,4.5
480,3826,1.0
380,2528,3.0
474,5792,2.5
274,57640,3.5
116,1036,3.5
452,5049,5.0
94,316,4.0
410,357,4.0
562,2003,4.5
490,306,4.5
217,1677,2.0
410,1247,4.0
600,924,4.0
185,2085,4.0
64,4016,4.5
10,140110,5.0
561,2455,3.5
424,1884,3.5
56,231,5.0
327,104,5.0
42,104,4.0
345,38164,4.0
465,1183,5.0
489,915,5.0
561,3753,4.5
344,3996,3.0
181,455,3.0
199,1060,5.0
140,261,4.0
255,223,2.0
148,110102,4.0
222,1732,3.5
165,1291,5.0
42,2605,4.0
155,3114,3.0
249,3826,2.0
469,2750,3.0
317,1485,2.0
426,2,4.5
68,7004,3.5
599,367,3.0
368,1090,5.0
234,1097,5.0
599,99813,3.0
292,2167,3.0
448,5957,2.5
597,349,3.0
448,26870,2.0
319,79132,5.0
491,1265,4.0
474,44511,3.5
274,2694,3.5
44,104,4.0
20,5388,4.0
101,3783,4.0
91,1036,4.0
132,6367,3.0
435,44191,4.0
8,235,3.0
233,4973,4.0
387,162,4.0
418,1259,3.5
57,1092,2.0
68,180,2.5
105,3089,4.5
590,552,3.0
382,2496,3.5
608,5459,4.0
249,60126,4.0
325,4714,2.0
462,3983,3.0
541,367,2.0
414,2005,5.0
368,3160,4.0
232,7440,2.5
34,4367,4.5
221,5247,2.5
509,1588,3.5
380,2411,5.0
599,5025,1.5
308,47610,2.0
517,4963,0.5
510,1457,0.5
393,4963,5.0
288,3271,4.0
279,1370,3.0
99,257,5.0
314,1,3.0
474,1398,2.5
610,4448,3.5
177,3909,1.0
305,1221,5.0
304,380,4.0
414,1100,3.5
606,2732,4.5
468,111,3.0
610,87306,3.5
412,1199,4.0
448,151745,0.5
474,596,2.0
326,27803,4.5
384,968,3.0
414,537,4.0
469,2989,3.0
10,2671,3.5
289,3,2.5
105,34150,3.0
474,56607,3.5
365,8961,2.0
414,162578,4.5
434,3147,4.5
103,1994,4.0
304,2605,4.0
305,158783,0.5
462,2411,1.0
610,67197,3.0
523,26903,4.5
251,2571,5.0
605,2622,3.0
514,5433,2.0
212,5952,3.0
286,1573,3.5
560,78772,0.5
195,4306,3.0
473,2485,2.5
610,2918,3.5
316,2699,1.5
264,1035,5.0
290,1198,5.0
606,427,3.5
62,122920,4.0
6,243,3.0
298,5872,2.5
235,357,4.0
448,2890,3.0
358,47610,4.5
448,805,3.0
40,296,5.0
266,2712,5.0
347,208,3.0
599,3252,4.0
561,5266,1.5
140,3983,3.0
239,8529,4.5
217,1101,4.0
142,34,4.0
242,344,3.0
528,55290,1.0
382,5574,3.5
610,441,5.0
381,78893,2.5
95,32,4.0
217,2537,2.0
577,2114,4.0
368,2023,2.0
140,597,5.0
600,1030,3.0
602,45,5.0
182,6333,1.5
121,353,3.0
111,47997,1.5
51,54286,1.5
387,969,3.0
326,33166,4.0
476,329,3.0
351,72998,2.5
156,1617,5.0
610,36931,3.5
477,1953,4.5
599,26622,3.0
411,170,3.0
579,1573,5.0
103,344,3.5
290,3246,4.0
577,593,4.0
217,485,3.0
367,2194,4.0
608,2841,3.5
477,2791,4.0
474,1147,3.0
169,788,4.5
465,1210,4.0
39,1862,2.0
17,5782,4.0
597,2443,3.0
191,281,4.0
63,87232,4.0
126,329,4.0
526,55814,4.0
592,95,3.0
65,318,4.0
199,4406,5.0
432,46723,4.5
323,1196,4.5
603,1349,5.0
603,3091,4.0
42,47,4.0
438,3213,3.5
122,106782,5.0
610,5254,4.0
357,1225,5.0
430,2699,3.0
182,899,5.0
78,1831,1.0
474,4489,2.0
63,3752,2.0
511,164179,4.0
380,3704,4.0
599,2625,1.5
177,7293,4.0
321,367,4.0
28,1884,2.5
111,183959,4.5
474,1234,4.0
249,3408,4.0
233,296,4.0
137,1267,3.5
541,356,5.0
64,1250,5.0
380,216,3.0
254,44199,4.5
610,4725,4.0
490,231,1.5
192,292,4.0
40,110,4.0
517,2141,1.5
455,300,4.0
182,522,4.5
603,969,5.0
124,5608,4.5
221,1220,4.5
290,2618,3.0
80,5064,5.0
280,4649,4.0
234,4226,4.0
217,2525,3.0
62,3948,4.0
89,95543,4.0
52,54503,4.0
202,574,3.0
68,64622,3.5
534,51412,3.5
368,1037,3.0
226,608,4.5
378,68954,4.0
489,1784,4.5
68,62155,3.0
177,104841,3.0
387,39381,4.0
180,1748,3.5
68,5955,3.5
437,509,4.0
414,2193,5.0
380,86332,5.0
80,8798,5.0
19,333,2.0
401,66097,4.0
509,62644,3.5
254,49272,4.5
322,780,3.0
249,56775,3.5
131,3624,2.0
267,1240,5.0
599,1183,4.0
597,1957,4.0
489,648,3.0
40,31,4.0
485,590,5.0
73,91529,5.0
484,2085,4.5
108,5391,5.0
380,4366,5.0
472,4226,1.0
543,2571,5.0
480,1673,4.5
448,5669,4.0
73,54503,1.5
66,3033,3.5
409,1259,4.0
563,32289,3.5
43,382,5.0
288,3498,4.0
580,7001,2.5
298,5313,0.5
382,5094,1.0
357,59810,3.5
434,1101,3.5
249,85510,3.5
232,104,3.5
167,185,1.5
305,79702,3.0
580,1136,5.0
282,1220,4.0
474,2005,3.0
40,312,3.0
105,106782,4.0
590,2542,3.5
280,72407,4.0
365,93443,2.5
354,3275,4.0
346,1237,5.0
45,6365,5.0
387,1073,4.5
280,902,4.0
66,1923,4.0
493,876,5.0
274,485,2.0
307,2506,2.5
599,4392,2.5
159,60069,2.0
597,996,2.0
372,1302,3.0
298,5524,0.5
292,4901,4.0
368,762,2.0
103,920,4.5
318,58425,4.0
380,377,5.0
606,3920,4.0
489,34162,2.5
490,1784,3.0
362,50,3.5
517,52694,1.5
104,4676,3.0
219,586,3.0
122,61240,4.5
380,91485,3.0
606,4979,4.0
169,6936,5.0
136,225,4.0
263,1680,5.0
600,8910,5.0
610,86880,3.0
422,3398,3.0
184,119145,5.0
274,3147,3.5
380,147376,5.0
527,4327,3.0
232,8360,3.0
608,8132,4.5
448,106062,4.0
116,2797,3.0
275,2859,4.0
594,5151,4.5
552,923,4.5
610,63826,4.0
51,1272,5.0
275,5258,2.0
125,91542,3.5
448,12,2.0
607,34,3.0
474,7223,2.5
469,2355,3.0
170,539,4.0
353,70,4.0
8,457,3.0
186,1527,4.0
249,3268,3.0
610,55830,3.5
186,3527,4.0
216,648,2.0
298,50912,2.5
350,805,3.0
528,5418,5.0
368,3370,3.0
432,1921,3.5
61,3949,4.5
600,1409,1.0
474,3548,4.5
474,1876,3.5
605,943,3.0
249,96691,3.5
58,539,5.0
462,69757,1.5
590,951,4.0
425,8798,3.0
448,648,3.0
54,194,3.0
254,8950,4.0
414,4985,1.0
278,3396,3.0
379,339,3.0
182,6281,2.5
298,8361,1.5
341,65088,4.0
275,1574,1.0
32,339,4.0
89,106594,4.5
606,3186,4.0
474,1544,1.0
477,69951,4.0
564,93326,2.5
551,1608,4.0
495,318,5.0
514,3244,2.5
500,104,4.0
294,1965,2.0
465,3334,5.0
592,39,4.0
414,45635,3.0
355,2915,3.0
277,673,3.0
182,44204,3.0
305,1214,4.0
590,61352,3.0
331,4993,4.5
439,110,3.5
534,60069,2.5
23,1213,3.0
387,7934,4.0
474,47465,3.5
212,116797,3.0
84,736,3.0
477,5072,3.0
483,4467,5.0
232,6213,4.0
479,3102,4.0
175,671,0.5
331,6281,3.0
606,2312,4.0
140,2858,4.0
135,4571,4.0
44,663,4.0
596,1499,1.0
415,2571,4.5
279,51255,4.0
331,50,5.0
599,43921,2.5
414,1405,4.0
294,438,3.0
480,2997,4.0
305,134214,3.0
603,1982,4.0
490,2692,4.0
144,778,4.0
473,1760,0.5
23,1193,3.5
282,588,4.5
137,527,3.5
207,1283,3.5
242,337,3.0
544,1,3.0
256,8529,4.5
249,78088,3.5
53,2686,5.0
42,1726,2.0
387,55290,4.0
217,1552,3.0
215,1247,4.5
328,44191,2.0
517,160980,2.5
489,5,2.0
274,4030,1.5
599,3181,2.5
182,1240,2.0
50,4928,4.0
365,148172,3.5
178,6380,4.0
45,2195,4.0
504,6596,3.5
448,3101,3.0
105,6377,3.5
42,2671,4.0
509,41569,3.0
603,2068,5.0
599,4975,3.5
288,8372,3.0
420,1131,4.0
129,110,4.0
22,5418,3.5
599,1883,4.0
20,6358,3.5
136,204,1.0
326,5995,5.0
20,2083,5.0
387,6530,4.0
275,32,5.0
555,110,5.0
249,84392,4.0
483,66785,4.0
410,1963,4.0
525,142488,3.5
111,585,2.5
305,4239,3.5
591,3005,3.0
469,1527,5.0
503,1203,4.0
590,595,4.5
166,39292,4.0
477,41569,4.0
567,86059,1.5
249,85414,3.5
596,2687,4.0
332,7361,3.5
610,8142,5.0
274,4255,2.5
165,5956,3.0
68,59784,3.5
318,1022,2.5
132,3264,1.0
298,61323,3.0
307,480,3.5
304,1297,4.0
294,2335,4.0
603,899,4.0
127,913,5.0
387,52462,3.0
534,1270,5.0
339,51255,2.5
474,2478,3.0
466,45447,4.0
6,337,5.0
477,1,4.0
249,49272,3.5
483,2539,3.5
125,2,4.0
488,272,4.5
436,258,3.0
263,24,3.0
376,1214,5.0
217,592,2.0
89,35807,4.0
608,593,4.0
242,593,5.0
483,1035,3.5
480,474,3.0
525,35836,3.0
28,55276,2.5
113,2671,2.0
517,455,1.5
414,6536,3.5
219,5418,4.5
235,515,3.0
594,2589,3.5
217,1007,2.0
414,2244,1.0
474,477,3.5
91,586,2.0
533,6502,3.5
19,2694,2.0
610,1343,3.5
191,668,5.0
80,8861,4.0
232,8984,3.0
304,258,4.0
194,5060,4.0
211,89745,5.0
132,33794,3.0
234,3440,3.0
201,1378,4.0
559,253,3.0
68,5444,4.5
571,1991,4.0
380,1148,5.0
580,223,3.5
393,36517,5.0
553,5418,4.0
177,68135,3.0
111,71668,4.5
42,1476,4.0
600,3471,4.0
474,6965,3.5
387,317,0.5
448,98585,3.0
377,3841,1.5
530,339,4.0
448,110730,1.5
290,1041,5.0
522,66934,4.5
608,3243,2.0
590,1020,3.0
226,3843,2.5
560,8376,4.0
601,115617,4.5
74,55276,5.0
610,43928,2.0
599,2161,4.0
481,1690,2.0
373,224,3.0
380,102058,3.0
63,81845,4.5
463,2028,4.5
160,3386,4.0
600,5380,4.0
42,485,3.0
239,5782,4.5
177,106002,3.0
381,6541,2.0
536,371,5.0
475,5618,5.0
455,349,4.0
45,3253,4.0
483,63082,4.5
170,185,3.0
555,3250,5.0
474,4347,4.0
132,7147,3.5
328,1036,1.0
356,33166,3.5
602,377,4.0
287,5816,1.5
54,639,3.0
288,3345,3.0
111,7317,3.0
210,2628,5.0
483,8970,4.0
57,265,2.0
596,6541,3.0
599,4632,2.5
448,94959,3.5
68,2688,4.0
489,3175,3.5
419,318,5.0
610,54259,4.0
165,5577,3.0
115,368,4.0
63,5418,4.0
380,2871,4.0
198,2115,3.0
590,2541,2.0
21,91630,4.0
438,1429,4.0
438,6617,4.5
477,2114,3.5
328,2355,3.5
474,6062,3.0
425,1917,3.5
275,5325,3.0
275,4816,5.0
21,1909,2.0
428,8874,4.0
52,89745,5.0
599,5111,1.5
137,912,5.0
45,2042,3.0
380,12,4.0
596,8665,3.5
477,1199,4.5
414,5479,4.0
36,1396,1.5
489,2571,4.0
19,2026,2.0
486,329,5.0
230,2,2.5
232,50601,3.5
608,5220,3.5
158,55391,4.5
474,4024,2.5
217,2014,3.0
266,2278,5.0
559,1210,4.0
420,73,4.0
356,5010,3.0
68,541,2.0
405,1805,4.0
319,2571,5.0
298,3536,2.5
144,1094,4.0
414,267,4.0
91,3070,5.0
554,594,3.0
229,589,5.0
424,2959,4.5
256,58293,4.0
50,78499,2.0
432,1653,4.0
380,105593,4.0
149,610,5.0
91,2450,2.5
483,2394,4.5
354,2167,3.5
481,1662,3.0
6,196,3.0
420,2700,3.5
398,1207,5.0
317,88129,4.0
43,102,5.0
83,48394,3.5
534,2987,4.0
480,3717,3.0
51,3814,5.0
512,50,5.0
546,2456,2.0
495,122882,4.5
586,122904,4.0
135,1480,3.0
200,5225,4.0
555,21,4.0
552,4734,3.5
212,8957,2.5
222,4343,3.5
323,2289,3.0
414,4728,3.0
63,296,5.0
7,37741,3.5
522,62434,2.0
68,49772,2.5
469,2243,4.0
389,17,4.0
357,4896,3.5
380,3052,5.0
202,3430,3.0
567,106072,1.5
477,2116,4.0
215,3210,4.5
365,97225,2.0
143,78499,4.0
426,59784,2.5
527,3674,4.0
19,3440,2.0
219,788,1.0
332,1204,4.5
260,1500,4.5
480,4855,3.5
527,4720,4.0
314,590,2.0
64,2542,3.5
125,8368,3.0
452,70,4.0
474,541,3.0
51,39414,4.0
387,44665,3.0
600,2541,1.0
599,2252,3.0
606,1225,4.0
393,76251,0.5
305,4369,4.0
583,2485,2.0
572,1672,4.0
64,2692,5.0
304,1242,5.0
600,2139,4.0
297,79,1.0
599,3668,3.0
305,673,4.0
414,2599,4.0
534,99114,2.0
561,146656,3.5
372,1136,3.0
274,818,2.0
391,2987,5.0
458,252,4.0
608,1479,3.0
105,858,5.0
555,471,3.0
448,616,4.0
597,2580,4.0
380,31698,1.0
184,165635,1.0
91,923,4.0
176,380,5.0
570,5349,4.0
290,3168,4.0
448,1374,3.0
42,3173,4.0
169,1381,3.0
232,3809,3.5
596,1136,4.0
380,2052,3.0
45,5,3.0
594,8521,0.5
610,4370,3.5
57,1726,2.0
292,5218,4.0
7,8965,1.0
298,6373,2.5
253,3083,5.0
515,33794,5.0
585,1213,5.0
479,1544,2.0
599,46322,2.5
202,2011,3.0
11,1608,4.0
156,858,5.0
217,3388,2.0
84,1266,4.0
57,552,2.0
298,1255,3.0
305,187593,5.0
105,45499,4.0
564,73266,4.0
177,49278,3.0
599,2171,2.5
307,48520,3.0
287,8368,4.0
156,1162,3.0
143,6765,2.5
344,5418,4.0
387,8968,2.5
177,27808,3.0
217,6,2.0
602,371,3.0
160,258,1.0
599,108945,2.5
47,51931,5.0
608,10,4.0
66,5,4.0
182,1273,4.0
298,95441,2.0
438,45431,3.5
483,92643,4.0
387,2600,3.5
263,3996,4.5
606,33310,4.5
596,39183,4.0
604,366,5.0
232,8874,3.5
87,5618,5.0
318,56156,3.5
187,1690,4.0
534,79702,4.5
313,3638,4.0
356,63082,4.0
232,72378,3.5
73,55768,4.0
275,2247,4.0
380,95510,4.0
483,2470,3.0
111,134853,2.5
332,111,4.0
469,3507,5.0
249,128360,4.5
525,93510,4.0
453,1653,4.0
511,115713,4.5
232,61024,3.5
380,434,3.0
534,3300,4.5
64,2161,4.0
590,4616,3.5
589,235,4.0
111,54190,4.0
448,60756,3.0
313,4133,3.0
368,172,2.0
202,2952,3.0
182,6645,4.5
122,2076,5.0
23,1248,3.0
84,726,3.0
219,47,3.5
91,482,3.5
232,3994,3.5
477,316,3.0
42,350,4.0
590,6957,2.5
610,80219,3.0
586,106002,4.5
36,4220,2.0
610,1089,5.0
604,595,3.0
200,3481,5.0
249,8636,4.0
352,114935,4.5
414,2563,3.0
553,44199,5.0
275,921,5.0
249,150,2.5
168,1225,4.5
414,886,3.0
132,6539,3.0
489,1097,4.0
573,6333,4.0
525,102903,4.0
212,77561,3.0
188,1951,5.0
492,62,4.0
305,56782,4.5
249,57669,4.0
606,1365,3.5
199,161,3.5
599,3503,4.5
599,541,4.5
23,6807,3.5
298,6953,2.0
599,1791,3.0
42,2407,4.0
190,4896,5.0
580,224,3.5
307,4975,4.0
44,65,3.0
318,2542,4.0
105,6586,3.5
599,613,2.5
298,41569,3.0
514,2739,2.5
509,46578,3.5
105,134326,4.5
608,1610,3.0
139,7367,1.5
68,93287,4.0
586,122896,5.0
534,180,4.5
62,34150,3.0
136,350,5.0
274,48394,3.5
561,48516,4.5
47,5108,4.0
477,355,0.5
274,3552,4.0
249,93326,3.5
448,3821,3.0
474,1090,3.5
555,1373,3.0
514,1266,4.0
346,2442,3.5
290,111,5.0
318,58295,3.0
221,5669,5.0
78,1198,4.5
75,1962,4.5
28,356,4.0
284,235,3.0
190,2324,5.0
602,160,3.0
599,3784,2.0
280,45447,4.0
577,2804,4.0
62,63113,4.5
249,114074,4.0
28,6947,3.5
105,909,4.0
198,3408,3.0
68,3,2.0
600,32,4.5
121,62,5.0
599,7707,2.0
386,480,2.0
354,5679,4.0
476,421,4.0
186,915,4.0
282,1265,4.5
448,101577,1.0
483,99087,3.0
91,2657,3.0
590,2194,4.0
73,87232,5.0
562,93840,5.0
109,593,4.0
239,5459,3.5
385,1222,4.0
555,19,3.0
28,5782,4.5
387,3108,3.0
306,8961,3.5
330,367,1.0
424,3176,5.0
480,6016,3.5
15,1653,4.5
221,1321,4.0
414,3081,5.0
19,2416,3.0
489,674,3.5
357,1378,3.0
414,2019,5.0
109,151,4.0
68,1690,2.5
191,36,5.0
100,1037,2.0
222,91529,4.5
551,159093,4.0
484,2502,4.5
479,5643,3.0
465,349,4.0
198,923,5.0
199,1206,4.0
57,3269,3.0
465,608,5.0
307,5927,3.0
294,1015,1.0
89,4447,2.5
103,2384,4.0
307,1285,2.5
596,86332,3.5
78,2716,4.5
249,1240,4.0
344,4034,2.0
562,2232,5.0
105,131237,5.0
448,3950,3.0
204,39292,4.5
458,222,5.0
448,3869,4.0
552,1912,4.0
156,1916,1.0
40,216,1.0
541,540,3.0
20,1012,4.0
318,5202,2.5
182,1270,3.0
80,51080,4.0
178,446,3.5
89,141830,2.0
608,5901,4.5
590,1266,4.5
608,2003,2.5
86,2028,3.5
105,47099,4.5
307,6625,2.5
135,267,2.0
156,913,5.0
182,4262,4.0
330,1961,4.0
605,4639,4.0
219,2617,3.0
525,1760,3.0
